longitude,latitude,steel_id,steel_id_short,steel_type,steel_district,steel_number,steel_num_tanks,steel_capacity,septic_combined_capacity,septic_count,house_count,septic_ids,house_ids
36.3319389797212,32.295635674498,NST-05-16,NST-5-16,NST,5,16,1,25,27,7,48,"D05-B12-T03,D05-B12-T04,D05-B12-T05,D05-B12-T06,D05-B14-T05,D05-B14-T06,D05-B14-T07","D05-B12-H009,D05-B12-H011,D05-B12-H012A,D05-B12-H012B,D05-B12-H013,D05-B12-H014,D05-B12-H015,D05-B12-H016A,D05-B12-H016B,D05-B12-H017,D05-B12-H018,D05-B12-H019,D05-B12-H020,D05-B12-H021,D05-B12-H022,D05-B12-H023,D05-B12-H026,D05-B12-H028,D05-B12-H030A,D05-B12-H030B,D05-B12-H031,D05-B12-H032,D05-B12-H033,D05-B12-H034,D05-B12-H035,D05-B12-H036,D05-B12-H037,D05-B12-H039,D05-B12-H041A,D05-B12-H041B,D05-B12-H043,D05-B12-H044,D05-B14-H026,D05-B14-H027,D05-B14-H028,D05-B14-H029A,D05-B14-H029B,D05-B14-H029C,D05-B14-H030,D05-B14-H031,D05-B14-H033,D05-B14-H034,D05-B14-H035,D05-B14-H037,D05-B14-H038,D05-B14-H039,D05-B14-H040,D05-B14-H041"
36.3331219243986,32.298680184155,NST-05-17,NST-5-17,NST,5,17,1,25,27,15,63,"D05-B04-T04,D05-B04-T05,D05-B04-T06,D05-B04-T07,D05-B04-T08,D05-B06-T05,D05-B06-T06,D05-B06-T07,D05-B06-T08,D05-B08-T06,D05-B08-T07,D05-B08-T08,D05-B10-T08,D05-B10-T09,D05-B10-T12","D05-B04-H018A,D05-B04-H018B,D05-B04-H019C,D05-B04-H019D,D05-B04-H020,D05-B04-H022,D05-B04-H023A,D05-B04-H023B,D05-B04-H024A,D05-B04-H024B,D05-B04-H025,D05-B04-H026,D05-B04-H027,D05-B04-H028,D05-B04-H029,D05-B04-H030,D05-B04-H032,D05-B04-H034,D05-B04-H035,D05-B04-H036,D05-B05-H028,D05-B05-H029,D05-B05-H030,D05-B05-H031,D05-B05-H032A,D05-B05-H032B,D05-B05-H033,D05-B05-H035,D05-B05-H036,D05-B05-H037A,D05-B05-H037B,D05-B05-H038A,D05-B05-H038B,D05-B05-H039,D05-B05-H040,D05-B08-H030,D05-B08-H031A,D05-B08-H031B,D05-B08-H032,D05-B08-H033,D05-B08-H034,D05-B08-H036,D05-B08-H037,D05-B08-H038A,D05-B08-H038B,D05-B08-H039,D05-B08-H040,D05-B08-H041,D05-B10-H038,D05-B10-H039,D05-B10-H040,D05-B10-H041,D05-B10-H042,D05-B10-H043,D05-B10-H044A,D05-B10-H044B,D05-B10-H046A,D05-B10-H046B,D05-B10-H047,D05-B10-H048,D05-B10-H049,D05-B10-H057,D05-B10-H062"
36.3179460222016,32.2938018410256,NST-11-01,NST-11-1,NST,11,1,1,25,29,13,88,"D11-B01-T01,D11-B01-T02,D11-B03-T01,D11-B03-T02,D11-B03-T03,D11-B03-T04,D11-B03-T06,D11-B05-T01,D11-B05-T05,D11-B05-T06,D11-B05-T07,D11-B05-T08,D11-B05-T12","D11-B01-H099,D11-B01-H100,D11-B01-H101,D11-B01-H102,D11-B01-H103,D11-B01-H104,D11-B01-H105,D11-B01-H106,D11-B01-H107,D11-B01-H108,D11-B01-H109,D11-B03-H014,D11-B03-H063,D11-B03-H064,D11-B03-H069,D11-B03-H070,D11-B03-H071,D11-B03-H072,D11-B03-H073,D11-B03-H074,D11-B03-H081,D11-B03-H083,D11-B03-H084,D11-B03-H085,D11-B03-H086,D11-B03-H087,D11-B03-H088,D11-B03-H089,D11-B03-H090,D11-B03-H091,D11-B03-H092,D11-B03-H093,D11-B03-H094,D11-B03-H095,D11-B03-H096,D11-B03-H098,D11-B03-H099,D11-B03-H100,D11-B03-H101,D11-B03-H102,D11-B03-H103,D11-B03-H104,D11-B03-H105,D11-B03-H106,D11-B03-H107,D11-B03-H108,D11-B03-H109,D11-B03-H110,D11-B03-H111,D11-B03-H112,D11-B03-H113,D11-B05-H080,D11-B05-H081,D11-B05-H082,D11-B05-H083,D11-B05-H084,D11-B05-H085,D11-B05-H097,D11-B05-H098,D11-B05-H099,D11-B05-H100,D11-B05-H109,D11-B05-H110,D11-B05-H111,D11-B05-H112,D11-B05-H113,D11-B05-H114,D11-B05-H115,D11-B05-H116,D11-B05-H117,D11-B05-H120,D11-B05-H121,D11-B05-H122,D11-B05-H123,D11-B05-H124,D11-B05-H125,D11-B05-H126,D11-B05-H127,D11-B05-H132,D11-B05-H133,D11-B05-H134,D11-B05-H135,D11-B05-H136,D11-B05-H137,D11-B05-H138,D11-B05-H140,D11-B05-H148,D11-B05-H149"
36.3172184087993,32.2921868878424,NST-11-02,NST-11-2,NST,11,2,2,30,34,16,112,"D11-B05-T02,D11-B05-T03,D11-B05-T04,D11-B07-T01,D11-B07-T02,D11-B07-T03,D11-B07-T04,D11-B07-T05,D11-B07-T07,D11-B09-T01,D11-B09-T02,D11-B09-T03,D11-B09-T04,D11-B09-T05,D11-B09-T06,D11-B09-T07","D11-B05-H102,D11-B05-H103,D11-B05-H104,D11-B05-H105,D11-B05-H106,D11-B05-H107,D11-B05-H108,D11-B05-H118,D11-B05-H119,D11-B05-H128,D11-B05-H129,D11-B05-H130,D11-B05-H131,D11-B05-H141,D11-B05-H142,D11-B05-H143,D11-B05-H144,D11-B05-H145,D11-B05-H146,D11-B05-H150,D11-B05-H151,D11-B07-H053,D11-B07-H054,D11-B07-H055,D11-B07-H056,D11-B07-H057,D11-B07-H058,D11-B07-H059,D11-B07-H064,D11-B07-H065,D11-B07-H066,D11-B07-H067,D11-B07-H068,D11-B07-H069,D11-B07-H070,D11-B07-H071,D11-B07-H072,D11-B07-H073,D11-B07-H074,D11-B07-H075,D11-B07-H076,D11-B07-H077,D11-B07-H078,D11-B07-H079,D11-B07-H080,D11-B07-H081,D11-B07-H082,D11-B07-H083,D11-B07-H084,D11-B07-H085,D11-B07-H086,D11-B07-H087,D11-B07-H088,D11-B07-H089,D11-B07-H090,D11-B07-H090,D11-B07-H091,D11-B07-H092,D11-B07-H093,D11-B07-H094,D11-B07-H095,D11-B07-H096,D11-B07-H097,D11-B07-H098,D11-B09-H045,D11-B09-H046,D11-B09-H048,D11-B09-H058,D11-B09-H059,D11-B09-H060,D11-B09-H062,D11-B09-H065,D11-B09-H066,D11-B09-H067,D11-B09-H068,D11-B09-H069,D11-B09-H070,D11-B09-H071,D11-B09-H072,D11-B09-H073,D11-B09-H074,D11-B09-H075,D11-B09-H076,D11-B09-H077,D11-B09-H078,D11-B09-H079,D11-B09-H080,D11-B09-H081,D11-B09-H082,D11-B09-H083,D11-B09-H084,D11-B09-H085,D11-B09-H086,D11-B09-H087,D11-B09-H088,D11-B09-H089,D11-B09-H090,D11-B09-H091,D11-B09-H092,D11-B09-H093,D11-B09-H094,D11-B09-H095,D11-B09-H096,D11-B09-H097,D11-B09-H098,D11-B09-H099,D11-B09-H100,D11-B09-H101,D11-B09-H102,D11-B09-H103,D11-B09-H104,D11-B09-H105"
,,OST-02-06,OST-2-6,OST,2,6,,20,28,3,28,"D12-B01-T06,D12-B01-T07,D12-B01-T08","D12-B01-H069,D12-B01-H071,D12-B01-H072,D12-B01-H073,D12-B01-H074,D12-B01-H075,D12-B01-H076,D12-B01-H077,D12-B01-H078,D12-B01-H079,D12-B01-H080,D12-B01-H081,D12-B01-H082,D12-B01-H083,D12-B01-H084,D12-B01-H085,D12-B01-H086,D12-B01-H087,D12-B01-H088,D12-B01-H089,D12-B01-H090,D12-B01-H091,D12-B01-H092,D12-B01-H093,D12-B01-H094,D12-B01-H095,D12-B01-H096,D12-B01-H097"
,,OST-02-18,OST-2-18,OST,2,18,,20,24,8,69,"D12-B01-T09,D12-B01-T10,D12-B01-T11,D12-B02-T13,D12-B02-T14,D12-B02-T15,D12-B02-T17,D12-B02-T18","D12-B01-H045,D12-B01-H046,D12-B01-H047,D12-B01-H049,D12-B01-H050,D12-B01-H051,D12-B01-H052,D12-B01-H053,D12-B01-H054,D12-B01-H054-1,D12-B01-H055,D12-B01-H056,D12-B01-H058,D12-B01-H059,D12-B01-H060,D12-B01-H061,D12-B01-H062,D12-B01-H063,D12-B01-H064,D12-B01-H065,D12-B01-H066,D12-B01-H067,D12-B01-H068,D12-B01-H070,D12-B02-H043,D12-B02-H046,D12-B02-H047,D12-B02-H048,D12-B02-H053,D12-B02-H054,D12-B02-H055,D12-B02-H056,D12-B02-H057,D12-B02-H058,D12-B02-H058,D12-B02-H060,D12-B02-H061,D12-B02-H063,D12-B02-H064,D12-B02-H065,D12-B02-H066,D12-B02-H066,D12-B02-H067,D12-B02-H067,D12-B02-H069,D12-B02-H070,D12-B02-H071,D12-B02-H075,D12-B02-H076,D12-B02-H077,D12-B02-H077,D12-B02-H078,D12-B02-H079,D12-B02-H082,D12-B02-H083,D12-B02-H084,D12-B02-H085,D12-B02-H086,D12-B02-H087,D12-B02-H088,D12-B02-H089,D12-B02-H090,D12-B02-H091,D12-B02-H092,D12-B02-H093,D12-B02-H094,D12-B02-H095,D12-B02-H096,D12-B02-H096"
,,OST-02-25,OST-2-25,OST,2,25,,20,4,1,8,D12-B01-T12,"D12-B01-H037,D12-B01-H038,D12-B01-H040,D12-B01-H041,D12-B01-H042,D12-B01-H043,D12-B01-H044,D12-B01-H048"
,,OST-02-30,OST-2-30,OST,2,30,,20,24,9,72,"D12-B01-T13,D12-B01-T14,D12-B01-T15,D12-B01-T16,D12-B02-T19,D12-B02-T20,D12-B02-T21,D12-B02-T22,D12-B03-T19","D12-B01-H001,D12-B01-H002,D12-B01-H003,D12-B01-H004,D12-B01-H005,D12-B01-H006,D12-B01-H007,D12-B01-H008,D12-B01-H009,D12-B01-H010,D12-B01-H011,D12-B01-H011-1,D12-B01-H012,D12-B01-H013,D12-B01-H014,D12-B01-H015,D12-B01-H016,D12-B01-H017,D12-B01-H018,D12-B01-H019,D12-B01-H020,D12-B01-H021,D12-B01-H021,D12-B01-H022,D12-B01-H023,D12-B01-H024,D12-B01-H025,D12-B01-H026,D12-B01-H027,D12-B01-H028,D12-B01-H029,D12-B01-H030,D12-B01-H031,D12-B01-H032,D12-B01-H033,D12-B01-H034,D12-B01-H035,D12-B01-H036,D12-B02-H001,D12-B02-H017,D12-B02-H024,D12-B02-H025,D12-B02-H026,D12-B02-H028,D12-B02-H029,D12-B02-H030,D12-B02-H031,D12-B02-H032,D12-B02-H033,D12-B02-H033,D12-B02-H034,D12-B02-H034,D12-B02-H035,D12-B02-H036,D12-B02-H037,D12-B02-H039,D12-B02-H040,D12-B02-H041,D12-B02-H042,D12-B02-H042,D12-B02-H043,D12-B02-H044,D12-B02-H045,D12-B02-H049,D12-B02-H050,D12-B02-H051,D12-B03-H042,D12-B03-H043,D12-B03-H044,D12-B03-H045,D12-B03-H046,D12-B03-H047"
36.3225618010207,32.2994690253534,OST-03-05,OST-3-5,OST,3,5,1,,4,9,30,"D03-B11-T21,D03-B11-T22,D03-B11-T23,D03-B11-T24,D03-B11-T26,D03-B11-T27,D03-B11-T29,D03-B11-T30,D03-B11-T31","D03-B11-H007,D03-B11-H013,D03-B11-H014,D03-B11-H015,D03-B11-H015-1,D03-B11-H016,D03-B11-H021,D03-B11-H022,D03-B11-H023,D03-B11-H024,D03-B11-H025,D03-B11-H028,D03-B11-H029,D03-B11-H030,D03-B11-H031,D03-B11-H032,D03-B11-H033,D03-B11-H034,D03-B11-H035,D03-B11-H038,D03-B11-H040,D03-B11-H041,D03-B11-H042,D03-B11-H043,D03-B11-H048,D03-B11-H049,D03-B11-H050,D03-B11-H051,D03-B11-H052,D03-B11-H055"
36.3237025164295,32.2997232284609,OST-03-09,OST-3-9,OST,3,9,1,,8,2,10,"D03-B09-T13,D03-B09-T16","D03-B09-H001,D03-B09-H005,D03-B09-H006,D03-B09-H007,D03-B09-H008,D03-B09-H015,D03-B09-H016,D03-B09-H017,D03-B09-H018,D03-B09-H024"
36.3241118997651,32.3006588696987,OST-03-10,OST-3-10,OST,3,10,1,,4,8,29,"D03-B05-T14,D03-B05-T15,D03-B05-T19,D03-B07-T12,D03-B07-T13,D03-B07-T16,D03-B07-T18,D03-B07-T22","D03-B05-H001,D03-B05-H002,D03-B05-H003,D03-B05-H004,D03-B05-H006,D03-B05-H010,D03-B05-H015,D03-B05-H016,D03-B05-H019,D03-B05-H020,D03-B05-H023,D03-B07-H001,D03-B07-H002,D03-B07-H003,D03-B07-H010,D03-B07-H011,D03-B07-H014,D03-B07-H020,D03-B07-H021,D03-B07-H022,D03-B07-H023,D03-B07-H024,D03-B07-H034,D03-B07-H035,D03-B07-H036,D03-B07-H044,D03-B07-H045,D03-B07-H046,D03-B07-H047"
36.324444077894,32.3013182897353,OST-03-11,OST-3-11,OST,3,11,1,,4,9,35,"D03-B01-T23,D03-B01-T26,D03-B01-T28,D03-B03-T11,D03-B03-T22,D03-B03-T23,D03-B03-T24,D03-B03-T26,D03-B03-T27","D03-B01-H005,D03-B01-H006,D03-B01-H007,D03-B01-H008,D03-B01-H009,D03-B01-H010,D03-B01-H011,D03-B01-H012,D03-B01-H013,D03-B01-H014,D03-B01-H016,D03-B01-H017,D03-B01-H039,D03-B01-H040,D03-B01-H041,D03-B01-H042,D03-B01-H045,D03-B01-H046,D03-B03-H001,D03-B03-H002,D03-B03-H003,D03-B03-H004,D03-B03-H006,D03-B03-H007,D03-B03-H008,D03-B03-H009,D03-B03-H010,D03-B03-H011,D03-B03-H012,D03-B03-H013,D03-B03-H015,D03-B03-H016,D03-B03-H016-1,D03-B03-H017,D03-B03-H048"
36.3247487260809,32.3024562813048,OST-03-14,OST-3-14,OST,3,14,1,,4,6,18,"D03-B01-T19,D03-B01-T21,D03-B01-T25,D03-B01-T29,D03-B01-T30,D03-B01-T33","D03-B01-H024,D03-B01-H025,D03-B01-H029,D03-B01-H030,D03-B01-H031,D03-B01-H032,D03-B01-H033,D03-B01-H034,D03-B01-H036,D03-B01-H051,D03-B01-H052,D03-B01-H053,D03-B01-H054,D03-B01-H055,D03-B01-H056,D03-B01-H066,D03-B01-H067,D03-B01-H068"
36.3264614715805,32.2997928644933,OST-03-17,OST-3-17,OST,3,17,1,,2,5,17,"D03-B06-T08,D03-B06-T10,D03-B06-T12,D03-B06-T13,D03-B06-T14","D03-B06-H029,D03-B06-H030,D03-B06-H032,D03-B06-H033,D03-B06-H034,D03-B06-H035,D03-B06-H036,D03-B06-H038,D03-B06-H039,D03-B06-H040,D03-B06-H041,D03-B06-H042,D03-B06-H044,D03-B06-H044,D03-B06-H047,D03-B06-H048,D03-B06-H049"
36.3267033961795,32.2985348371925,OST-03-18,OST-3-18,OST,3,18,1,,4,6,17,"D03-B08-T08,D03-B08-T09,D03-B08-T10,D03-B10-T04,D03-B10-T05,D03-B10-T06","D03-B08-H038,D03-B08-H039,D03-B08-H040,D03-B08-H042,D03-B08-H043,D03-B08-H044,D03-B08-H045,D03-B08-H046,D03-B08-H047,D03-B08-H048,D03-B10-H022,D03-B10-H023,D03-B10-H024,D03-B10-H026,D03-B10-H029,D03-B10-H030,D03-B10-H032"
36.3212374947167,32.297318943593,OST-04-02,OST-4-2,OST,4,2,1,,8,8,34,"D04-B03-T03,D04-B03-T05,D04-B05-T01,D04-B05-T03,D04-B09-T06,D04-B09-T08,D04-B09-T09,D04-B09-T12","D04-B03-H068,D04-B03-H069,D04-B03-H070,D04-B03-H071,D04-B03-H080,D04-B05-H030,D04-B05-H031,D04-B05-H033,D04-B05-H034,D04-B05-H035,D04-B05-H042,D04-B05-H043,D04-B05-H044,D04-B05-H045,D04-B05-H046,D04-B05-H047,D04-B05-H048,D04-B05-H049,D04-B05-H050,D04-B09-H045,D04-B09-H046,D04-B09-H047,D04-B09-H048,D04-B09-H049,D04-B09-H049,D04-B09-H050,D04-B09-H051,D04-B09-H052,D04-B09-H062,D04-B09-H063,D04-B09-H064,D04-B09-H065,D04-B09-H066,D04-B09-H067"
36.3220223640789,32.2959942782662,OST-04-04,OST-4-4,OST,4,4,1,,4,21,76,"D04-B07-T01,D04-B07-T03,D04-B07-T04,D04-B07-T05,D04-B07-T06,D04-B07-T07,D04-B07-T08,D04-B07-T09,D04-B07-T10,D04-B07-T11,D04-B07-T12,D04-B07-T13,D04-B07-T14,D04-B07-T15,D04-B07-T16,D04-B09-T16,D04-B09-T17,D04-B09-T18,D04-B09-T19,D04-B09-T20,D04-B11-T17","D04-B07-H001,D04-B07-H002,D04-B07-H003,D04-B07-H004,D04-B07-H005,D04-B07-H006,D04-B07-H007,D04-B07-H008,D04-B07-H009,D04-B07-H010,D04-B07-H011,D04-B07-H012,D04-B07-H013,D04-B07-H014,D04-B07-H015,D04-B07-H016,D04-B07-H017,D04-B07-H017,D04-B07-H018,D04-B07-H019,D04-B07-H020,D04-B07-H021,D04-B07-H022,D04-B07-H023,D04-B07-H024,D04-B07-H025,D04-B07-H026,D04-B07-H027,D04-B07-H028,D04-B07-H029,D04-B07-H030,D04-B07-H031,D04-B07-H032,D04-B07-H033,D04-B07-H034,D04-B07-H035,D04-B07-H036,D04-B07-H037,D04-B07-H038,D04-B07-H039,D04-B07-H040,D04-B07-H041,D04-B07-H042,D04-B07-H043,D04-B07-H044,D04-B07-H045,D04-B07-H046,D04-B07-H047,D04-B07-H048,D04-B07-H049,D04-B07-H050,D04-B07-H052,D04-B07-H053,D04-B07-H054,D04-B09-H001,D04-B09-H002,D04-B09-H003,D04-B09-H004,D04-B09-H005,D04-B09-H006,D04-B09-H007,D04-B09-H008,D04-B09-H009,D04-B09-H010,D04-B09-H011,D04-B09-H012,D04-B09-H013,D04-B09-H014,D04-B09-H015,D04-B09-H016,D04-B09-H017,D04-B09-H018,D04-B09-H019,D04-B09-H021,D04-B11-H020,D04-B11-H021"
36.3227609875979,32.297802053304,OST-04-06,OST-4-6,OST,4,6,1,,2,10,32,"D04-B01-T01,D04-B01-T06,D04-B01-T08,D04-B01-T09,D04-B01-T10,D04-B01-T11,D04-B03-T23,D04-B03-T25,D04-B03-T26,D04-B03-T27","D04-B01-H001,D04-B01-H002,D04-B01-H003,D04-B01-H004,D04-B01-H005,D04-B01-H006,D04-B01-H007,D04-B01-H008,D04-B01-H009,D04-B01-H010,D04-B01-H011,D04-B01-H011,D04-B01-H012,D04-B01-H013,D04-B01-H017,D04-B01-H019,D04-B01-H024,D04-B01-H025,D04-B01-H037,D04-B01-H038,D04-B01-H039,D04-B01-H040,D04-B01-H041,D04-B03-H002,D04-B03-H009,D04-B03-H010,D04-B03-H010,D04-B03-H011,D04-B03-H012,D04-B03-H017,D04-B03-H018,D04-B03-H019"
36.3244486064857,32.2955553603781,OST-04-12,OST-4-12,OST,4,12,1,,4,10,33,"D04-B08-T01,D04-B08-T03,D04-B08-T05,D04-B08-T06,D04-B08-T07,D04-B08-T09,D04-B08-T10,D04-B08-T11,D04-B08-T12,D04-B08-T13","D04-B08-H003,D04-B08-H004,D04-B08-H005,D04-B08-H013,D04-B08-H014,D04-B08-H015,D04-B08-H016,D04-B08-H017,D04-B08-H018,D04-B08-H019,D04-B08-H020,D04-B08-H021,D04-B08-H023,D04-B08-H024,D04-B08-H025,D04-B08-H026,D04-B08-H027,D04-B08-H028,D04-B08-H029,D04-B08-H031,D04-B08-H032,D04-B08-H034,D04-B08-H035,D04-B08-H036,D04-B08-H037,D04-B08-H038,D04-B08-H039,D04-B08-H041,D04-B08-H042,D04-B08-H044,D04-B08-H045,D04-B08-H047,D04-B08-H048"
36.3256328327272,32.297604087427,OST-04-15,OST-4-15,OST,4,15,1,,4,7,23,"D03-B14-T05,D03-B14-T06,D04-B02-T06,D04-B02-T08,D04-B02-T09,D04-B02-T10,D04-B02-T12","D03-B14-H017,D03-B14-H020,D03-B14-H021,D03-B14-H023,D03-B14-H025,D04-B02-H020,D04-B02-H021,D04-B02-H024,D04-B02-H025,D04-B02-H026,D04-B02-H027,D04-B02-H028,D04-B02-H031,D04-B02-H032,D04-B02-H033,D04-B02-H036,D04-B02-H037,D04-B02-H038,D04-B02-H039,D04-B02-H040,D04-B02-H041,D04-B02-H042,D04-B02-H045"
36.3279138770517,32.2968603009003,OST-05-03,OST-5-3,OST,5,3,1,25,33,7,34,"D05-B15-T02,D05-B15-T03,D05-B15-T04,D05-B15-T05,D05-B15-T06,D05-B15-T07,D05-B15-T08","D05-B15-H001,D05-B15-H004,D05-B15-H005,D05-B15-H006,D05-B15-H007,D05-B15-H008A,D05-B15-H008B,D05-B15-H009,D05-B15-H010A,D05-B15-H010B,D05-B15-H011,D05-B15-H012,D05-B15-H013,D05-B15-H014,D05-B15-H015,D05-B15-H018,D05-B15-H019A,D05-B15-H019B,D05-B15-H020,D05-B15-H021,D05-B15-H022A,D05-B15-H022B,D05-B15-H022C,D05-B15-H023,D05-B15-H024,D05-B15-H025,D05-B15-H026,D05-B15-H029,D05-B15-H030,D05-B15-H033,D05-B15-H034,D05-B15-H035,D05-B15-H036B,D05-B15-H037"
36.3284112565379,32.2979558729131,OST-05-04,OST-5-4,OST,5,4,1,25,29,10,46,"D05-B07-T04,D05-B09-T02,D05-B09-T03,D05-B09-T04,D05-B09-T07,D05-B09-T08,D05-B09-T09,D05-B09-T10,D05-B09-T11,D05-B09-T12","D05-B07-H036,D05-B07-H037,D05-B07-H038,D05-B07-H039,D05-B07-H047,D05-B09-H001,D05-B09-H002,D05-B09-H003,D05-B09-H004A,D05-B09-H004B,D05-B09-H004C,D05-B09-H004D,D05-B09-H005,D05-B09-H006,D05-B09-H007,D05-B09-H008,D05-B09-H009,D05-B09-H010A,D05-B09-H010B,D05-B09-H011,D05-B09-H012,D05-B09-H013,D05-B09-H014,D05-B09-H015,D05-B09-H016,D05-B09-H017,D05-B09-H018,D05-B09-H019,D05-B09-H020,D05-B09-H021,D05-B09-H022,D05-B09-H024,D05-B09-H025,D05-B09-H027,D05-B09-H028,D05-B09-H029,D05-B09-H030,D05-B09-H031,D05-B09-H033,D05-B09-H036,D05-B09-H037,D05-B09-H038,D05-B09-H039,D05-B09-H040,D05-B09-H042,D05-B09-H044"
